trial,mu_1,mu_2,payoff_1,payoff_2
80,0.1192787616715654,0.5669270834190873,0,1
81,0.5,0.5,1,1
82,0.44102129278244934,0.5314787376196228,0,1
83,0.44396800550734766,0.4688518579288018,0,1
84,0.44568733427935214,0.4227657681223784,1,1
85,0.31565911315549544,0.4377835517833882,1,1
86,0.5,0.5,0,1
87,0.4373218055294934,0.5012831991792934,0,1
88,0.4924909422402511,0.46961194220833813,0,0
89,0.4332923386367424,0.5210163996717165,1,0
90,0.502780795198254,0.45178041941897656,1,0
91,0.6021192408507653,0.43493959921125513,1,1
92,0.6248502264206536,0.39085901164167236,1,1
93,0.6147906985175339,0.40571125889957305,1,0
94,0.5691672534862342,0.4325918495101632,0,0
95,0.5685662998681559,0.5069938579787429,0,1
96,0.5915496055992314,0.49116568609155403,0,0
97,0.57136021748285,0.5613246776726567,0,0
98,0.49283279136076785,0.6036189313601206,1,1
99,0.5650769147642081,0.5963138715348194,1,0
100,0.5160518762182291,0.6502771334582923,1,1
101,0.5604404206254595,0.6378666083431856,0,1
102,0.622719246285448,0.5493919099278415,0,1
103,0.5019490702962806,0.6400415586307031,1,1
104,0.45551475429991695,0.6862677264690509,1,1
105,0.45059073746635764,0.6515849755472787,1,1
106,0.49123685656944016,0.6141490415069254,1,1
107,0.5406859092812717,0.543866242478393,0,1
108,0.5,0.5,0,1
109,0.531140205997848,0.4493927119927675,1,1
110,0.5868802058603549,0.3341551207104279,0,0
111,0.6699074865257008,0.31447790409639315,1,0
112,0.6228436464597712,0.3709023546662644,0,1
113,0.6181969573186616,0.28336092205599644,1,0
114,0.5499096141383756,0.2776998820144723,0,0
115,0.4998476602318506,0.3016614741373013,1,1
116,0.4329285967316194,0.28181694756068215,1,0
117,0.4127814164379567,0.3494370134775735,0,0
118,0.3918651482177955,0.40340441756074696,0,0
119,0.40687814353716384,0.48693579139714877,0,1
120,0.3361537638048495,0.4939436547865913,1,1
121,0.28292396964500927,0.44383240173793953,0,0
122,0.2200016158749542,0.4787759607910657,0,0
123,0.17671271910376238,0.5228706849603999,0,0
124,0.10528140525450305,0.5877888191452745,0,1
125,0.1709354929194093,0.5028733114539068,0,0
126,0.21049214378800565,0.46763113399211187,0,0
127,0.21274738411924216,0.4825033200480501,1,0
128,0.2901518375354495,0.43762518453533583,0,0
129,0.24643397710450643,0.519426337083278,0,0
130,0.2529844333619982,0.5355440133452394,0,1
131,0.2248069022419615,0.5558521796052435,0,1
132,0.14537105843933412,0.5372445429427767,0,1
133,0.24164465961992437,0.5038314596233869,0,0
134,0.0700481704061397,0.5320979784180405,0,0
135,0.022290839716493087,0.6106426070710971,0,1
136,0.032687223693288366,0.5722777713533668,0,1
137,0.0,0.5322663094702542,0,0
138,0.0,0.5236715415547678,0,0
139,0.006734619224952627,0.5574685065133257,0,1
140,0.1309834365613574,0.5448170146953367,0,0
141,0.18789935213670353,0.5270634921915055,0,0
142,0.324259485762366,0.504434171848188,0,0
143,0.3133422465429961,0.49207818206154974,1,1
144,0.5,0.5,1,0
145,0.531803291786215,0.5115625116313639,0,0
146,0.47359896698211457,0.5003042604109783,0,0
147,0.4416021114947894,0.5278965655917952,1,0
148,0.38340839147555544,0.5853938541894589,1,0
149,0.4639946721868443,0.4852495590150451,1,0
150,0.45548809594871176,0.4931560341599575,0,1
151,0.5,0.5,0,1
152,0.5010172856434963,0.39384078688749724,0,0
153,0.5941495908564254,0.2963096472943114,0,0
154,0.6679694273316804,0.2957185156113329,0,1
155,0.7135290280011162,0.18731709796345625,1,0
156,0.6580406993308164,0.15336292042210187,0,0
157,0.6206206115429228,0.18903337750513638,0,0
158,0.6192998931538075,0.12215118321741998,1,0
159,0.7366253050627276,0.1098735320475963,0,0
160,0.7171127972774981,0.1246913825991347,1,0
161,0.652700891870652,0.16807756450182593,1,0
162,0.7674351487336002,0.1805984086393641,1,0
163,0.8078828653035119,0.16817808957887243,1,0
164,0.7623438434308123,0.20705927091530515,0,0
165,0.748890126921159,0.25238918448303704,0,0
166,0.6485595460619239,0.37065259796207695,0,0
167,0.7124742630835157,0.3071243201706,0,1
168,0.7542648807950281,0.3110002918206526,1,0
169,0.621716406218635,0.3061838870100743,1,0
170,0.5795763157107471,0.3836060230641849,0,0
171,0.5708448218215613,0.44401826394958493,0,0
172,0.7042423986719034,0.30607453499761633,1,0
173,0.5,0.5,0,1
174,0.5061618591222856,0.44904939643353503,0,1
175,0.44415457332477787,0.4932244580582397,0,1
176,0.3387851933674642,0.45977604204020683,0,0
177,0.2617529723662693,0.40761694340700577,0,0
178,0.2645839393645742,0.3779704593551158,0,0
179,0.2527177128563488,0.34756828069983786,0,0
180,0.2835729968268,0.36001192514706426,0,1
181,0.32523133688856554,0.37522143500225863,0,0
182,0.47199893997936687,0.3147156864824372,1,1
183,0.5532139049747564,0.28737197200348663,1,0
184,0.4840363155217968,0.3011282036563581,1,1
185,0.4690468817915893,0.31149754638503513,0,1
186,0.4434971407130204,0.3072496826784646,0,1
187,0.5126585347839687,0.39092067576854667,1,0
188,0.5306325301094198,0.40340339554483146,1,1
189,0.41549698624805065,0.37216849128155155,0,0
190,0.4863442495352527,0.35213514995962997,0,0
191,0.5607575174191807,0.34004137726580397,1,1
192,0.6471866696929338,0.25475763085678643,1,0
193,0.5713948345566726,0.28493065081283475,1,0
194,0.668763421094147,0.22011683530630122,1,0
195,0.7070929631427666,0.23806396668664215,1,1
196,0.7105145089196272,0.23698791997151558,0,0
197,0.5639914969362037,0.364824442475431,1,0
198,0.5165931153369185,0.4158305440207479,0,1
199,0.5337374564337128,0.38093813767478535,0,1
200,0.5995280287340854,0.4454771807225938,1,0
