trial,mu_1,mu_2,payoff_1,payoff_2
103,0.5186487711518893,0.448920463825968,0.0,1.0
104,0.5296972139202815,0.4907954694657493,1.0,1.0
105,0.4900733944400187,0.5520869690864416,0.0,1.0
106,0.4446634116365047,0.5166431045781992,1.0,0.0
107,0.45402183100080595,0.4442201935883098,0.0,0.0
108,0.5036010593204785,0.38868520451812705,1.0,0.0
109,0.42739920915274726,0.4109031423880837,1.0,1.0
110,0.42255121041537685,0.41270081402872244,0.0,0.0
111,0.399669266407847,0.3307572701252086,0.0,0.0
112,0.38592271535368955,0.2795284566990791,0.0,0.0
113,0.49141613420431646,0.28400178170927426,1.0,0.0
114,0.5133942627861249,0.19530091377373604,1.0,0.0
115,0.5224639944201331,0.19117459965924466,1.0,0.0
116,0.4934629662237606,0.2020295309971249,0.0,0.0
117,0.4658505733092331,0.1316847095578834,0.0,0.0
118,0.4624707217552231,0.12054925328523115,0.0,0.0
119,0.3936615409720952,0.12743719821826893,0.0,0.0
120,0.3921709090555893,0.2295042291027396,0.0,0.0
121,0.3587178285928246,0.22899098502360699,0.0,0.0
122,0.37795982792114957,0.1401074838011398,0.0,0.0
123,0.36887621878942856,0.26100992003063184,0.0,0.0
124,0.4100604520342989,0.35130290398497954,1.0,0.0
125,0.34801768683357104,0.30731275485729687,0.0,0.0
126,0.2714949430951825,0.34730894646597693,0.0,0.0
127,0.2862792602789591,0.35431603818000773,0.0,0.0
128,0.2893100932922981,0.3812091629389129,0.0,0.0
129,0.34472978670046284,0.41561031360562595,0.0,0.0
130,0.3321109204422069,0.41616813289116666,0.0,0.0
131,0.38281637728403517,0.4404973723520643,0.0,1.0
132,0.33861927421161575,0.38535540496102483,0.0,0.0
133,0.24673657277797145,0.4953529984685206,0.0,0.0
134,0.23608087928607688,0.3992596384636855,0.0,0.0
135,0.2976770611301452,0.3153160773540073,0.0,0.0
136,0.38186762249498785,0.3047159148709936,0.0,0.0
137,0.455655816919905,0.3911611880974633,0.0,0.0
138,0.42624113498216865,0.3715595706941882,0.0,0.0
139,0.41701432979852876,0.3550783223517185,0.0,0.0
140,0.46990448707383736,0.38910224320937314,0.0,0.0
141,0.4160913218319261,0.3359835375281714,0.0,0.0
142,0.4424197671126649,0.3371813654214881,0.0,0.0
143,0.41613709578720987,0.32655344655633495,0.0,0.0
144,0.5319025766276176,0.34306767670366706,1.0,1.0
145,0.5050437701837083,0.36031114695322897,1.0,0.0
146,0.5231421089596864,0.42237308584691097,1.0,0.0
147,0.49056308352792427,0.4585324830316505,1.0,0.0
148,0.5023471094494967,0.5227435297086587,0.0,0.0
149,0.4920930522679037,0.5318139591201886,0.0,1.0
150,0.4959822976931489,0.47998034403507095,1.0,1.0
151,0.46877538287959825,0.5317829415781486,0.0,1.0
152,0.41491583956007644,0.5706425801359097,1.0,1.0
153,0.3464258898064736,0.5768656170785359,0.0,1.0
154,0.3441742883082123,0.5112693646030089,0.0,1.0
155,0.3437964526850634,0.487699843520144,0.0,0.0
156,0.30217193446510904,0.514952891402573,0.0,1.0
157,0.25521694252266836,0.5209985539740758,0.0,0.0
158,0.27781256727996395,0.5216546614117603,0.0,1.0
159,0.313792884714019,0.5592531060261705,0.0,1.0
160,0.39246372531740675,0.5399859607163996,0.0,1.0
161,0.3676901615816537,0.5243673355946531,0.0,1.0
162,0.25085535438310524,0.4974075039515426,0.0,0.0
163,0.2888481174931282,0.5274023168465491,0.0,1.0
164,0.31172128236546387,0.44137177380643977,0.0,0.0
165,0.30479238070022985,0.4270170727494785,0.0,0.0
166,0.2985512684071337,0.3868604087705454,0.0,0.0
167,0.31124150199983275,0.3823501481299832,0.0,0.0
168,0.35933209733414945,0.3604689019602111,1.0,0.0
169,0.3561926486890221,0.42124709294896306,0.0,0.0
170,0.3738114734589428,0.5242956086745963,1.0,0.0
171,0.3116507241530192,0.5078908969817066,0.0,1.0
172,0.4189318231547372,0.48550210660372706,0.0,0.0
173,0.4588202260049761,0.477533464077145,1.0,1.0
174,0.5007700148260806,0.4374399252826233,1.0,1.0
175,0.5507301772657213,0.45870851002647245,1.0,0.0
176,0.48915840790794146,0.4043485278929531,1.0,1.0
177,0.47093753153453366,0.4423153591212131,1.0,1.0
178,0.4153909912065169,0.46452966355627423,1.0,1.0
179,0.4268984040582276,0.4717866080803048,0.0,0.0
180,0.4530948140655513,0.46729289424041226,0.0,0.0
181,0.4989163900170073,0.5833249806033776,1.0,1.0
182,0.4038712204300535,0.5462300902920411,0.0,0.0
183,0.3185166495164625,0.6018354767578687,0.0,1.0
184,0.31359282059033167,0.6094319776125491,0.0,1.0
185,0.3059600885885065,0.5599796484197784,0.0,1.0
186,0.2519947088287081,0.5861024280466088,0.0,0.0
187,0.28689909283319365,0.6171924020903098,0.0,1.0
188,0.3604625856499514,0.6243381566775242,0.0,1.0
189,0.3585677931498492,0.5202000707249443,0.0,1.0
190,0.3168330408922627,0.5943513756612198,1.0,1.0
191,0.3285480337314394,0.7038959642737821,0.0,1.0
192,0.3277643138845849,0.6964589061499452,0.0,1.0
193,0.40505228398898857,0.738438534538474,0.0,1.0
194,0.4445273889984432,0.7456549373869907,1.0,1.0
195,0.49080034441063247,0.6696227362590984,0.0,0.0
196,0.413330436167131,0.6381362770890668,0.0,1.0
197,0.49748250168028996,0.6342480844273,0.0,1.0
198,0.42964492329331316,0.6895340730154269,1.0,1.0
199,0.480374977163023,0.7325461432572059,1.0,1.0
200,0.46839964481795465,0.7075454717552176,0.0,1.0
