trial,mu_1,mu_2,payoff_1,payoff_2
44,0.5,0.5,1,1
45,0.3370007629549051,0.5323435819581259,0,0
46,0.31726134005812734,0.6958959213737885,0,1
47,0.24264290908008318,0.6953396638464916,0,1
48,0.25878667120497,0.7047262224173778,0,0
49,0.29060622241633416,0.7079895763366442,1,1
50,0.3593974939358625,0.6963197440048768,1,0
51,0.32385116019063676,0.7282955834895687,1,1
52,0.43644723332978513,0.5996025475891646,1,1
53,0.5879451647774891,0.4639078184452834,1,1
54,0.6654684929416858,0.4709808452301744,1,1
55,0.6815139761728424,0.4241747299120879,1,1
56,0.6752391058811625,0.41282806516232856,1,1
57,0.727555921346942,0.3483225321521121,1,1
58,0.7018645615825645,0.29943827487418645,1,0
59,0.7056092205386711,0.21448965364700937,1,0
60,0.6068267423174015,0.2454234656512203,1,0
61,0.509350308854634,0.24171728171566426,1,1
62,0.4942939252947154,0.20438441492958417,0,0
63,0.4745391962981812,0.15336908890473416,1,0
64,0.2867869116065132,0.13108954596949485,0,0
65,0.2909276082110097,0.15917553649912752,1,0
66,0.2393734646803288,0.20115519516024988,0,0
67,0.3928037004249756,0.15863093477816387,1,0
68,0.3288276528419714,0.17559417676900255,0,0
69,0.5,0.5,1,1
70,0.4135507790808727,0.49772618234454497,0,1
71,0.4578813830832823,0.5271159304000822,1,0
72,0.3894119058493178,0.4746364777527767,1,0
73,0.4316535689380804,0.47749279442222964,1,1
74,0.45195692384250685,0.46009399192205575,0,0
75,0.44325498964333937,0.40550346508592977,0,0
76,0.5067992339243336,0.38941698134406966,1,0
77,0.5049882774662009,0.4303897200137334,1,1
78,0.3961451889206203,0.38175810892795814,1,1
79,0.389748372828845,0.3580513136490752,0,0
80,0.32401688875289064,0.31308563176413357,0,0
81,0.2922108624935694,0.32414826867235597,0,0
82,0.3401108562444915,0.2684754573544954,0,0
83,0.4018653791217309,0.3289079185089572,0,1
84,0.41915809895937617,0.3611664496147037,1,0
85,0.5030723969393828,0.36048340180649635,0,0
86,0.50104535552347,0.3397051979056055,0,0
87,0.5270361461661515,0.3303486367930343,1,0
88,0.5771768353477491,0.29829587782031547,0,0
89,0.5,0.5,1,1
90,0.6617893700025482,0.40721651810945947,0,0
91,0.6272927505961627,0.3821911027851197,0,1
92,0.6835959517733461,0.37562273606351265,0,0
93,0.6974392747786714,0.3670867509206202,1,0
94,0.7332117315733838,0.3681871903697127,1,0
95,0.6633995238836311,0.5037978546339572,1,0
96,0.6784935882050008,0.46876722799501797,1,1
97,0.6784310113117936,0.43958096881184505,1,0
98,0.7796188133944597,0.352311463181156,1,1
99,0.6922960667411726,0.46691573740051917,0,0
100,0.7404424483355275,0.478867883444387,1,1
101,0.6382808283757178,0.5587039864212051,1,0
102,0.5455469708922186,0.5281752980180818,1,0
103,0.5799147616629304,0.4770097311826241,0,0
104,0.5601685062682961,0.4007409068562201,0,1
105,0.5636716719445717,0.4125471787775919,1,1
106,0.4748695164867307,0.47121625249750654,1,0
107,0.40016757373028955,0.41493674111782386,0,0
108,0.5,0.5,1,1
109,0.4831559914390653,0.46534343635734704,0,1
110,0.4525865922373894,0.5277041870663663,0,0
111,0.40870372351114737,0.609754614713464,0,1
112,0.43634600497369896,0.6088550950187697,1,0
113,0.3910436781050427,0.5964192130636796,0,1
114,0.4221746145847234,0.6340907027905399,0,0
115,0.545641272036109,0.6127357730171876,0,1
116,0.6533288507260303,0.5892218296917985,1,1
117,0.5960059832517816,0.7087118518758828,1,0
118,0.5562174824049242,0.7105771114029759,0,1
119,0.5521503933743034,0.6158038324485701,1,1
120,0.4848403199156699,0.5495561754166145,0,0
121,0.32797618478622736,0.5926557737004224,1,1
122,0.32555569852003974,0.5462230215199655,1,1
123,0.22504006076101452,0.5908667559670685,1,1
124,0.32664694245140624,0.4942328257841559,1,1
125,0.30389945921682565,0.37236963987005955,1,0
126,0.19700095080972177,0.3020584678953361,0,0
127,0.1598513031202901,0.24025979353108362,0,0
128,0.1856650000690992,0.28072251256597014,0,1
129,0.22599766067614524,0.28864290945344007,0,1
130,0.14801144348767098,0.3584290330574624,0,0
131,0.044249481316011516,0.3466641047738102,0,1
132,0.00927285457376631,0.33369645167720713,0,0
133,0.034982304045434474,0.2855248644772413,0,0
134,0.07304112626388652,0.25673038657528663,0,0
135,0.162011010595869,0.3016990917191964,0,1
136,0.2151745909489216,0.2118342639159228,0,0
137,0.21164406955720247,0.21319071187953995,0,1
138,0.1591250318383089,0.220664456637526,0,0
139,0.25176848494154447,0.15139845304083122,0,0
140,0.5,0.5,0,0
141,0.4547420924995789,0.4831996658177379,0,1
142,0.5450263748021978,0.48586471300618833,1,0
143,0.5693711642247162,0.521614068446618,1,1
144,0.47015203346726037,0.5192622486104375,0,0
145,0.44124050452606284,0.5347426695974619,0,1
146,0.4631888055710388,0.5150984966147186,1,0
147,0.40091779914750325,0.5587395346645607,0,0
148,0.4027763447650865,0.5920347449705282,0,0
149,0.3371430048589379,0.7101554007669264,0,1
150,0.5161248693005231,0.6747066523165941,0,1
151,0.6232089993931555,0.632575088642702,0,1
152,0.6229211384459348,0.5967275040787402,1,1
153,0.694498171566795,0.6029783714437041,1,1
154,0.6867684198492271,0.6316044499043462,0,1
155,0.6775271997475256,0.6527872130462706,0,1
156,0.6914745780327638,0.6223100422256406,0,0
157,0.5749305535182224,0.618175968273655,1,0
158,0.5107417808691287,0.6049304469493165,0,0
159,0.48731902125313076,0.6004481106739656,0,1
160,0.6181732810435805,0.5324128694079918,1,1
161,0.5245662400975474,0.5828567802373473,1,0
162,0.5,0.5,0,1
163,0.506539601036946,0.46678673126806225,1,0
164,0.4944973750641501,0.4098483298592263,0,0
165,0.5,0.5,1,0
166,0.49026433381391876,0.5405576388104633,1,0
167,0.393711927268923,0.5341963410073678,1,1
168,0.5006016074709025,0.47319697319051285,0,0
169,0.4123035427605116,0.5200546468996224,0,0
170,0.29521675609225806,0.5379368512625055,1,0
171,0.2881917028321226,0.5889530858267173,1,1
172,0.3189602847616797,0.5984222505142404,0,0
173,0.3922628551030749,0.5925433972137536,1,1
174,0.41350734800504774,0.5649438683647402,1,1
175,0.3739662208111263,0.6417288353827645,0,0
176,0.5,0.5,0,0
177,0.520116952413001,0.5918798572854317,1,1
178,0.5507822751658495,0.5979321392869746,0,1
179,0.6777757962236863,0.5926296210745909,1,0
180,0.7356260758279485,0.6292768546042736,1,0
181,0.7685690533865089,0.5837600970820283,0,1
182,0.7218699115417391,0.5571339962251384,1,1
183,0.643779038414762,0.5797936102888522,1,1
184,0.5308334648131606,0.6230067663803741,1,1
185,0.5344745021921634,0.567222850485466,0,1
186,0.5156691638798266,0.5144330345117324,0,0
187,0.5731015929094887,0.5155438544811914,0,0
188,0.45067366735248005,0.5997058736313116,0,0
189,0.5738842195158329,0.5706525537452187,1,1
190,0.503169817687933,0.5751366807241423,0,0
191,0.44466831241935334,0.5907923639243612,0,1
192,0.48523929246729675,0.5657032003348405,1,1
193,0.49935993654485816,0.5508410183440781,0,0
194,0.37266004851429113,0.5962709252872243,1,1
195,0.3889066781486308,0.5844143185884566,1,1
196,0.42636497224505693,0.5920756850062506,1,1
197,0.3873200474001483,0.5017151250647691,0,1
198,0.35976249909521946,0.5518032759884862,0,1
199,0.28432251328476327,0.6094410160498697,1,1
200,0.3051152594732359,0.609553919762565,0,1
