trial,mu_1,mu_2,payoff_1,payoff_2
148,0.4522950565391487,0.5280502744744989,1,0
149,0.4453167801309088,0.544600524183438,0,0
150,0.3222343520191224,0.6006157532107538,0,1
151,0.462395809611271,0.5475911508822356,1,0
152,0.43115889778954647,0.5595337632482852,1,1
153,0.5114907651008253,0.5567832121925818,1,1
154,0.5689694167824614,0.5928145349134799,1,1
155,0.5643705577581334,0.6383857418619855,1,0
156,0.5169674915832593,0.6441666020212818,1,0
157,0.5697753803801648,0.5737430650326597,0,1
158,0.6304755094723806,0.46262261656650916,0,0
159,0.6448449211372865,0.5153744519523461,0,1
160,0.7516577290929534,0.5159005540483568,1,1
161,0.745672574439235,0.5868994933613566,1,0
162,0.7983393284144991,0.6179966281882754,0,1
163,0.736314080410575,0.6085870424423564,1,1
164,0.63175742306401,0.5381397044578382,1,1
165,0.6380809646643392,0.5820924664963847,0,0
166,0.4044757898834388,0.6794692902794486,0,1
167,0.3177601816282084,0.763782267549724,1,1
168,0.24282666536890732,0.8828511661266979,0,1
169,0.3391326624284656,0.8238583300087983,1,1
170,0.2088481516725534,0.7812121120125228,0,1
171,0.1405550135106261,0.7884749344764616,1,1
172,0.16914488048530008,0.7811906981994011,0,1
173,0.11278785243840198,0.6931649432719489,0,0
174,0.10249454907406452,0.6523697681074437,0,0
175,0.08848086603785915,0.6898798888523163,0,0
176,0.21945355108380596,0.6675691067551545,0,0
177,0.2374267742694536,0.7055998885751086,0,1
178,0.14465772146653538,0.7449231988789912,1,1
179,0.19301521679687297,0.7652045176994082,0,1
180,0.049796671112432106,0.6829584647586425,0,1
181,0.5,0.5,0,1
182,0.5937812796842908,0.5059580063272854,1,1
183,0.6307581617657011,0.5149136517657421,1,1
184,0.5833818156281235,0.5599871052987835,1,1
185,0.4525998009577325,0.5266440662034941,1,1
186,0.5399493454285608,0.50952036531052,0,0
187,0.578085733052694,0.5092993502222338,0,0
188,0.6740307200750449,0.45206497962260017,1,1
189,0.6191694922920431,0.45714599712706444,0,1
190,0.6543370740641853,0.4325967510443622,1,0
191,0.6762362066049237,0.3531188181506267,0,0
192,0.6940646092466548,0.3626661979250002,1,1
193,0.69955384097437,0.3286096130561814,0,0
194,0.6427009727187613,0.3053669210440876,1,0
195,0.6532467492932007,0.3383078931212781,1,1
196,0.44117693507114125,0.43932285649965275,0,1
197,0.4023323582349046,0.40458160815358585,1,0
198,0.2860822723027069,0.49399335991028576,0,1
199,0.35445199166211117,0.4182421838427607,0,0
200,0.2972223480543663,0.4559393717134792,0,0
