trial,mu_1,mu_2,payoff_1,payoff_2
144,0.7118255919024026,0.33356385560491175,0,1
145,0.8365526611439688,0.24290652367550944,1,0
146,0.9313667830991101,0.24092426299294137,1,0
147,0.9262581657632393,0.29763233992329274,1,0
148,0.9125665794979596,0.2215157953650107,1,1
149,0.9902414331267961,0.20177692330213767,1,0
150,0.9627317959522634,0.17303633054312983,1,0
151,0.9217554261949196,0.15473994938277055,0,0
152,1.0,0.16467217880867155,1,0
153,0.9305061696194338,0.26191500591662,1,0
154,0.9055067468721166,0.33479852448680536,1,0
155,0.9506155771777576,0.3201366141462518,1,0
156,0.8967411431901844,0.33956657348100583,1,0
157,0.8530400855735852,0.35667614901815586,1,0
158,0.9139210608941332,0.34536544295980964,1,0
159,0.964206878257592,0.37218697154723357,1,1
160,0.9101657988063561,0.36860012120078917,0,0
161,0.9480424516803445,0.41489736078214573,1,0
162,1.0,0.3655699051812431,1,0
163,1.0,0.36643676688494425,1,1
164,1.0,0.32446477792889383,1,1
165,1.0,0.3201163066204863,1,0
166,1.0,0.38969753607428026,1,1
167,0.5,0.5,1,1
168,0.5035165896919499,0.5245367558747869,0,0
169,0.6738571139942395,0.5176668718253767,1,0
170,0.6284632782146027,0.5598559692527271,0,0
171,0.6848147967294818,0.5546997203790848,0,0
172,0.5279117628978821,0.6483991363828128,0,1
173,0.6654976704767716,0.567180720941672,1,0
174,0.6637738885503746,0.541324753942782,0,0
175,0.640010967603257,0.5109850217251651,1,0
176,0.509400184169286,0.5618230772019148,1,1
177,0.5994746917538873,0.6053367800561349,1,1
178,0.5355813086473418,0.5780857564489297,1,1
179,0.6404982708682145,0.5511083551504184,1,0
180,0.6105738401560628,0.4987428744541001,1,0
181,0.7547757220924258,0.42605013898726285,1,1
182,0.8086137098143971,0.45089810772379724,1,1
183,0.7934732043296929,0.4235104118237864,1,1
184,0.8825470179842156,0.4170614498936145,1,1
185,0.8446242054230917,0.4862118643715701,1,0
186,0.8153590717211322,0.49751038133828046,1,0
187,0.7421264535800416,0.5300609731971079,1,0
188,0.7812182115895775,0.48247724927674707,1,0
189,0.5,0.5,0,0
190,0.4262567853657542,0.518372018615903,1,1
191,0.39061528804333756,0.558885252951831,1,1
192,0.4177202205793492,0.5130158875392138,1,1
193,0.42136210080576253,0.5123729666485819,1,0
194,0.39639488783974813,0.4898605769319131,0,1
195,0.5311747019601843,0.44180689899742703,1,0
196,0.5294700782455385,0.41245696347900446,0,0
197,0.4319907307273403,0.44079851034686224,0,1
198,0.532744303534784,0.3195357399816537,0,0
199,0.6436056553658205,0.3929986218231132,0,1
200,0.5781613914222452,0.44247384763300546,1,1
