trial,mu_1,mu_2,payoff_1,payoff_2
111,0.5641126287829584,0.3227037143938226,1,1
112,0.6739642102207661,0.31478438351953764,0,0
113,0.67150161179125,0.3249297010364466,1,1
114,0.7257092726858422,0.27858225974422446,1,1
115,0.7202587535582918,0.35812890027463523,1,0
116,0.6922818758460386,0.35599947359607537,1,1
117,0.6916566600006945,0.3533868954914742,1,0
118,0.7178358528349299,0.3565615028897651,1,0
119,0.5,0.5,0,1
120,0.56234650723214,0.4787221698006847,0,1
121,0.6115691140199269,0.4709415755748888,0,0
122,0.7099797754242417,0.39962533006639467,1,1
123,0.7489062361384554,0.4230483785860493,0,0
124,0.7725106027654257,0.4763289415105542,0,0
125,0.7626380568223398,0.41175090822974236,1,0
126,0.7504842282751304,0.4358288589572417,1,1
127,0.7082496017200413,0.3751628673119254,1,1
128,0.852169091227737,0.3298829013144177,1,0
129,0.9511397265115502,0.36671306719357866,1,0
130,0.9040189123105208,0.45223363559295815,1,1
131,0.9381971403019715,0.4327008056804883,1,1
132,0.896266660075897,0.5474526388827743,1,1
133,0.9100549629491959,0.49118637521905517,1,1
134,0.9475324785980914,0.4143335738588724,1,1
135,1.0,0.45032562602003723,1,0
136,1.0,0.48990733739898995,1,1
137,1.0,0.46851727747580124,1,0
138,1.0,0.466181117291553,1,0
139,1.0,0.46291705811069633,1,1
140,0.9858492070347046,0.44466130841203433,1,1
141,1.0,0.42213337490117575,1,0
142,0.9841257459662255,0.44041006402753574,1,0
143,0.958448274651472,0.48953810364749734,1,0
144,0.8777143137735408,0.5094137585777361,1,0
145,0.7893684837553038,0.5103665019647711,1,1
146,0.7694025731394275,0.5308429800342251,1,1
147,0.8250352804432023,0.5277382226752075,1,0
148,0.9472315704212042,0.4871438189664473,1,1
149,0.8958113104980245,0.4862250141706491,1,0
150,0.8644051830369465,0.4664682966008501,1,1
151,0.5,0.5,0,0
152,0.45181475947969807,0.5459909440327687,1,1
153,0.43737258250615013,0.5918573281787599,0,0
154,0.45137281361568615,0.5263236672332758,0,1
155,0.5126173444498732,0.5376219848647549,1,0
156,0.530343712906376,0.5203668312914175,1,0
157,0.5339799274804993,0.5539037315135772,1,0
158,0.44754744473712343,0.5984333505000471,0,0
159,0.5606978221226996,0.6425076598743563,0,1
160,0.36116979138350863,0.7521944101225982,0,1
161,0.36720127994312646,0.7591432786708803,1,1
162,0.3997825031051083,0.8202997676975524,0,0
163,0.42718267370603563,0.7864749954162543,1,1
164,0.39974599300192315,0.7785547944300185,0,1
165,0.5290639500441199,0.6834267543290659,1,1
166,0.4426168152293271,0.7107098757518548,0,0
167,0.2890159472014773,0.7220484708460102,0,1
168,0.35126998743986654,0.7209359421426909,1,1
169,0.29292048249959285,0.7104875968067017,0,1
170,0.23642043244680003,0.7472558402648766,0,0
171,0.2255845327173288,0.6937036386328558,0,0
172,0.2804362409112601,0.7170430446668844,0,1
173,0.3039815053771607,0.7313458548477811,0,1
174,0.4246695695168671,0.7075003821171225,0,0
175,0.30367309575281276,0.7060054900058687,0,0
176,0.18147132827142698,0.675986538953699,0,1
177,0.274200315785611,0.66502446854023,0,0
178,0.3415602485530132,0.5810491532778981,1,1
179,0.19785319166731416,0.5726677808846542,0,1
180,0.155273056006342,0.5751129816085001,0,0
181,0.1540226795133024,0.5511010523532461,0,1
182,0.5,0.5,1,0
183,0.6248647140618682,0.4998722242654868,0,1
184,0.5097943993538462,0.525651337631035,1,0
185,0.366351617928259,0.5770806281633072,0,0
186,0.39918292699837427,0.5550232208899625,0,0
187,0.487226635509155,0.5199203037126636,1,0
188,0.4434482311730166,0.559057622219101,1,1
189,0.3231487626937993,0.5850178440095308,1,0
190,0.2837552151762485,0.5343647539002365,1,1
191,0.3377688879831192,0.5750883812326355,1,0
192,0.33247060745465457,0.5400210853761752,1,0
193,0.30800146420102814,0.5723075360113157,0,0
194,0.2549196387422709,0.6121897698054065,0,1
195,0.3133803722441447,0.5694807605215843,0,1
196,0.3131342173234966,0.540708812984976,0,1
197,0.16902761935311403,0.5194485283778777,0,1
198,0.06925465773634447,0.573006355495498,1,1
199,0.17487546943209087,0.6017825762489262,1,1
200,0.11817161234882344,0.6033391089145123,0,0
