trial,mu_1,mu_2,payoff_1,payoff_2
67,0.48358680654294506,0.29248769114228607,0,0
68,0.519902722966087,0.26373040916789303,1,1
69,0.5990620911323201,0.29572249604210193,1,0
70,0.7024436502737271,0.2658611069949469,1,0
71,0.5868784360952586,0.2643770321456092,1,0
72,0.5656605584142664,0.34381338112764187,1,0
73,0.6176913944447432,0.34328870361370606,0,0
74,0.6252008154144026,0.38747221562280015,1,0
75,0.7447823576762681,0.43478294920977373,1,0
76,0.7161860116698764,0.3943659897349067,0,0
77,0.7469706494880195,0.33928831840104706,0,1
78,0.7416704153253141,0.2885035262144832,1,0
79,0.7261331078297559,0.21915838564641066,1,0
80,0.6775944892168445,0.14916076555633354,0,0
81,0.6162101576577976,0.1396786638792958,0,0
82,0.6574236270424914,0.10182602643646999,0,0
83,0.7858732865033723,0.10415693014134536,1,0
84,0.7866209736855129,0.10407286996781633,1,0
85,0.8006524303629652,0.07413229659125067,1,0
86,0.788022416147745,0.09031851460278968,1,0
87,0.7514522045792916,0.082689578549639,1,0
88,0.7113539092419643,0.11972591021874993,1,0
89,0.6992282062917062,0.1278591987111753,1,0
90,0.6208337676038985,0.1728073852120827,1,0
91,0.5604500516669748,0.153956782261281,1,0
92,0.5,0.5,0,1
93,0.539214704981087,0.5918790147988787,0,0
94,0.5746677444598123,0.5774402885706911,1,1
95,0.6137951834573213,0.5498936467748713,1,0
96,0.6129952510249222,0.5469874558467037,1,0
97,0.6725596796235809,0.5673368960340422,0,0
98,0.6379584352152338,0.5781204779114338,1,0
99,0.5846233451728493,0.6111812018984669,1,1
100,0.5716938277651034,0.5562091804571831,0,1
101,0.6085054125646432,0.578654568870233,0,1
102,0.5,0.5,0,0
103,0.5959281914642278,0.4667662343786716,0,0
104,0.6130556342506714,0.46759926706106303,1,1
105,0.5990391108560577,0.46446200451932546,1,1
106,0.6263577146742032,0.4577064605921718,1,1
107,0.6341233707202553,0.3775630904343553,0,0
108,0.600878201985623,0.41162554295016424,1,0
109,0.6140602185033172,0.3240746136943533,1,1
110,0.6243858202492427,0.3035882634999854,0,0
111,0.583489297591183,0.27972052188189567,0,0
112,0.6063739431554328,0.21366980581198272,0,0
113,0.564882821984197,0.28631142987631175,0,0
114,0.49208321100802205,0.2629309113375091,0,0
115,0.43630906747632725,0.2774701874517561,0,1
116,0.4536943259050733,0.26404509956406386,0,1
117,0.46379873381214415,0.29177847852245575,1,0
118,0.3887387357914487,0.2832903735198159,0,0
119,0.5,0.5,1,1
120,0.4400711571855537,0.4829729019646205,1,1
121,0.46799443466726065,0.5067591178483515,0,0
122,0.4285460625797864,0.5661712721198875,1,1
123,0.40946064690996586,0.5515196243359987,1,0
124,0.44648458797092777,0.4789358925603867,1,1
125,0.5451567991457827,0.49625648795691213,1,1
126,0.508524336921306,0.5699525734955461,1,0
127,0.5189132667402578,0.5567640787640972,0,0
128,0.46801325947985933,0.5425171900194392,0,1
129,0.48292845212555807,0.5244853111287753,1,0
130,0.5180423920194124,0.5373192418664589,0,0
131,0.4960937928019164,0.589589083904115,1,0
132,0.48417937063425615,0.5901264415084635,1,0
133,0.4538470927216401,0.5723782728377174,1,1
134,0.46839720618508496,0.5520939020307347,0,0
135,0.46872541728042894,0.6472033925865593,1,0
136,0.4662834042162412,0.6199481442560402,0,1
137,0.4951421600088445,0.6025956629325799,1,1
138,0.6019750570120503,0.5453875409635998,1,1
139,0.5535883690217939,0.5779790782028201,1,1
140,0.5991962466601396,0.5572757976599684,0,1
141,0.5672436569508754,0.5564187019556275,1,0
142,0.5821684224769883,0.5372320525390011,0,1
143,0.5919729361361541,0.47939708910002804,0,1
144,0.49423396363865935,0.533452669448924,0,1
145,0.416411453896013,0.5155589647827029,0,0
146,0.39484236731748373,0.5154416803411664,1,0
147,0.41258105380958615,0.4784493084342992,1,1
148,0.4090849641490406,0.4177259335577329,1,1
149,0.4409415594226894,0.4206167041790135,1,0
150,0.5,0.5,0,0
151,0.4754619283192957,0.4896897596083314,1,0
152,0.5057237955140041,0.48792143600039034,0,1
153,0.46576016275633647,0.5001790555550115,1,1
154,0.5205233450829369,0.4924129577078678,0,1
155,0.5965360626413309,0.4900469907948229,1,0
156,0.5969261977781177,0.47919183432234747,0,1
157,0.5674201809418445,0.43522941853001285,0,0
158,0.6170563349211033,0.4149658208214856,1,1
159,0.5749442837327436,0.4978444101670192,0,0
160,0.6693096912773969,0.4261345616694706,1,0
161,0.5,0.5,0,0
162,0.5110998177252215,0.5500050280414618,1,1
163,0.4802617658293017,0.5874455758178895,0,1
164,0.5978713468590635,0.5343413914586481,0,0
165,0.6256454202832568,0.5146501943190307,1,0
166,0.5563036881456583,0.5818401508643083,1,1
167,0.5398199397897517,0.5869652091719069,1,1
168,0.5863385979769487,0.5903636645859984,1,1
169,0.5285874789924285,0.6516777828123023,1,1
170,0.5680686966309628,0.5936997945004213,1,1
171,0.49415204922603284,0.5957572329101666,1,1
172,0.5524332304472327,0.6113856448581809,1,0
173,0.5647092114238496,0.6057275492656771,1,0
174,0.5,0.5,1,0
175,0.5311474359995421,0.4757555989959289,0,1
176,0.5810802115355078,0.4047988687320474,0,1
177,0.5117792994226256,0.4303498605656967,1,1
178,0.5137117587475011,0.4493378119893108,0,1
179,0.4931024035822997,0.4995838197616277,0,0
180,0.5078801135552865,0.5438955765099607,1,0
181,0.5684375526076956,0.5347702430893083,0,0
182,0.5747506471338601,0.5026441833006555,1,0
183,0.5422946012194145,0.523751195868769,0,0
184,0.5628537186571874,0.542848688849179,1,0
185,0.620280712552314,0.4303836415893863,1,0
186,0.5679368846105369,0.3923992868132537,1,0
187,0.6267723361555371,0.3931067945006892,0,1
188,0.6521688118371964,0.4102280726844299,1,0
189,0.6811745734290159,0.44715601105330216,1,1
190,0.7055315307775063,0.4428843908969296,0,1
191,0.6624299030361807,0.489818929572782,1,1
192,0.6689656789474593,0.5360100332701305,1,0
193,0.7260069710354198,0.5163017341327673,1,0
194,0.8229498900105308,0.47096950316353187,1,1
195,0.7820104015992303,0.4736106103123614,1,0
196,0.7746987241114426,0.4627367319157385,1,0
197,0.6787884715492073,0.5508504250915508,1,0
198,0.5,0.5,1,1
199,0.5548154342741656,0.4853499825787775,1,0
200,0.5871188022666263,0.4352892352565443,0,1
