trial,mu_1,mu_2,payoff_1,payoff_2
121,0.6478411036553213,0.25935685051144297,1,1
122,0.5926573483592508,0.26752265911290396,1,0
123,0.502466410657509,0.31052240126086145,0,1
124,0.6201351198099528,0.25524802226700094,0,0
125,0.7211449047061224,0.16151301622400796,1,0
126,0.6757005186393608,0.1528215801988312,1,1
127,0.7570719793652847,0.1505839547888977,1,0
128,0.7166231096258773,0.06833113750939825,1,0
129,0.6308040863318023,0.13607091718171782,0,0
130,0.6668046424191331,0.1378537181822748,1,0
131,0.6719463565604057,0.23220946756334468,1,0
132,0.6187294963480215,0.31082236867736734,1,0
133,0.6643580788846494,0.29512492694363907,1,0
134,0.7678712623550509,0.27065545550333325,1,0
135,0.8046823766178105,0.17759314148387287,0,0
136,0.7906259663807271,0.16851776934314397,1,0
137,0.8092138139491372,0.15981090488502628,0,1
138,0.7515140582942318,0.117038302431705,1,0
139,0.7342507719769139,0.064115307241973,1,1
140,0.7003350527856699,0.028010296434494382,1,0
141,0.795408014695519,0.012342828939968558,1,0
142,0.8335894532577576,0.0,1,0
143,0.5,0.5,1,1
144,0.38845472570882866,0.5892974969804674,0,0
145,0.3174056713690814,0.6358648472976316,1,0
146,0.29336509389075405,0.6556896815290223,1,0
147,0.3306032153809809,0.6148009741504724,0,1
148,0.41806104129717436,0.5781147136742305,0,1
149,0.46687159705554493,0.6048351814120315,1,0
150,0.48201364212675063,0.6683286944443096,0,1
151,0.37022384346531456,0.5954592702634754,1,0
152,0.3756809768548515,0.5254244281756568,1,0
153,0.33544529917439403,0.5581957756554377,1,1
154,0.3310068731225936,0.5757872214202214,1,1
155,0.20068955957969656,0.719270813035028,0,1
156,0.3145183622488489,0.6816837679127667,0,1
157,0.2821169004672056,0.6635873702357662,1,1
158,0.32072763347291183,0.6136802940156778,0,1
159,0.40046586604454476,0.5712860966714032,0,0
160,0.5057106038310082,0.4977445624142969,1,0
161,0.37688104136454154,0.5951300040045022,0,1
162,0.2923370679183114,0.5655508659819151,1,1
163,0.2608313627801573,0.5343029079945805,1,0
164,0.23035526572498607,0.5573413569092606,0,1
165,0.22537215112858,0.5491268544428963,0,1
166,0.1943964927225158,0.5470255376513795,0,0
167,0.19231916405514507,0.4967194111355319,0,1
168,0.1764626724153872,0.5577514668240693,0,0
169,0.25081923575398435,0.4792948157720556,0,1
170,0.2845272470333674,0.4624275767533045,0,1
171,0.22939712581038918,0.4382232980298066,1,1
172,0.3331863574248707,0.4521543152275466,0,0
173,0.4101812561299143,0.47060991296665655,1,0
174,0.5,0.5,1,0
175,0.385164354114209,0.5760921678268023,1,0
176,0.35178483703794833,0.6562244896712991,1,1
177,0.3374168450835305,0.6861106665941165,0,1
178,0.24212827958309996,0.7592605010358124,0,0
179,0.28486260003081987,0.6653985361872083,0,1
180,0.31135317852269917,0.6573549551386129,1,0
181,0.38577282905490745,0.6183389548705374,1,0
182,0.36570901574063186,0.5952486432190934,0,0
183,0.42163584312281477,0.5708641692683708,0,1
184,0.44620081940612555,0.5616709148818664,1,1
185,0.3941168638634645,0.6048499422244945,1,1
186,0.3514329189569159,0.5460723339979356,0,0
187,0.28093950036973725,0.5776918037154698,0,0
188,0.24318938947978352,0.5750769478659987,0,1
189,0.17093672800386392,0.6555093004699929,0,0
190,0.22173012702560652,0.603962709687753,0,0
191,0.23487799779179325,0.5990564548019365,0,0
192,0.239189961656127,0.6116511149668543,0,0
193,0.20629816193522438,0.6096372455597336,0,0
194,0.22770872988368548,0.5958145401134328,0,0
195,0.09966471663695178,0.7096549179025108,1,1
196,0.5,0.5,0,1
197,0.5175381567593857,0.521688435594458,1,1
198,0.5015389483887821,0.5963713397079693,1,1
199,0.43801331459078685,0.5978202130596059,0,1
200,0.4265893063877737,0.6096596318640976,0,1
