trial,mu_1,mu_2,payoff_1,payoff_2
151,0.3211606510856482,0.7356393571698202,0,1
152,0.37141717524091916,0.6917920870778322,0,1
153,0.4339071342045291,0.7423533942517707,1,1
154,0.48325436165895536,0.7238158770312165,1,1
155,0.4135516107841567,0.7409394840087622,1,0
156,0.5045423002338458,0.7084882738420626,1,0
157,0.5380236935508492,0.6520967046767088,1,1
158,0.6077119119410361,0.5037292514878724,1,1
159,0.5741401549621323,0.5277782996766439,0,1
160,0.4904388981126764,0.5967279521861114,0,0
161,0.5890535715304556,0.5881481881983606,0,1
162,0.5415580923825463,0.5914084361855046,0,1
163,0.6147341999262405,0.5739123133635581,0,0
164,0.7251641698288798,0.5156560864481406,1,1
165,0.781459520647846,0.5389285539338148,1,0
166,0.8013966345675936,0.5411819062548854,0,1
167,0.8898451031857234,0.5345032961253952,0,0
168,0.5,0.5,1,0
169,0.4178189067290815,0.5427685011365894,1,1
170,0.3148082964493087,0.5698137264991512,0,1
171,0.4210833438916837,0.5666064435328154,1,1
172,0.38011547315279814,0.6163139064949357,0,0
173,0.4197238977989216,0.5713037904296948,0,1
174,0.40781312535691594,0.5817928146894032,0,1
175,0.38876905766242414,0.49097108303506265,0,0
176,0.3637461926644563,0.5485236028115066,1,0
177,0.40851153962876435,0.5354541471858862,0,0
178,0.39812440255947523,0.46907597333907397,0,0
179,0.38154396992517314,0.383312574403718,0,1
180,0.36189286777957796,0.42647056881822726,1,0
181,0.44451993180922744,0.344347576368143,1,0
182,0.5047626798127303,0.35482493883202204,0,0
183,0.5886923009255335,0.3590012200869193,0,0
184,0.5341137918529888,0.327767846459459,1,1
185,0.526955879631165,0.3131639683831929,1,0
186,0.5566302998743805,0.2683986305530623,1,0
187,0.5,0.5,1,0
188,0.5509991633056954,0.4440833877326208,1,0
189,0.5641858573178127,0.3625705951835628,1,0
190,0.34508565243932043,0.393556204094023,1,0
191,0.3923263666476459,0.34031386967772037,1,1
192,0.39493399824294156,0.3291439084920808,1,0
193,0.5570849599046863,0.4000245237626119,1,1
194,0.4741583527664024,0.4673641801503945,0,0
195,0.46302672696159314,0.4976003540802869,0,0
196,0.4007677723441065,0.5396611878067898,0,0
197,0.2785200107370212,0.6308372429124106,1,0
198,0.23009321034183597,0.5393572119964118,0,1
199,0.1496838897781949,0.4988523709602224,0,1
200,0.2781026061262406,0.4253738394542142,1,0
